-5, 3.25, 3.01663e-009
-5, 3.3, 2.56098e-009
-5, 3.35, 2.16872e-009
-5, 3.4, 1.83196e-009
-5, 3.45, 1.54363e-009
-5, 3.5, 1.29743e-009
-5, 3.55, 1.08778e-009
-5, 3.6, 9.09727e-010
-5, 3.65, 7.58918e-010
-5, 3.7, 6.31529e-010
-5, 3.75, 5.24211e-010
-5, 3.8, 4.34043e-010
-5, 3.85, 3.58488e-010
-5, 3.9, 2.95345e-010
-5, 3.95, 2.42716e-010
-5, 4, 1.98968e-010
-5, 4.05, 1.62698e-010
-5, 4.1, 1.32707e-010
-5, 4.15, 1.07974e-010
-5, 4.2, 8.76318e-011
-5, 4.25, 7.09442e-011
-5, 4.3, 5.7291e-011
-5, 4.35, 4.61499e-011
-5, 4.4, 3.70825e-011
-5, 4.45, 2.97222e-011
-5, 4.5, 2.37633e-011
-5, 4.55, 1.89517e-011
-5, 4.6, 1.50766e-011
-5, 4.65, 1.19639e-011
-5, 4.7, 9.47014e-012
-5, 4.75, 7.47747e-012
-5, 4.8, 5.88934e-012
-5, 4.85, 4.62693e-012
-5, 4.9, 3.62605e-012
-5, 4.95, 2.83458e-012
-5, 5, 2.21033e-012
-4.95, -5, 2.83458e-012
-4.95, -4.95, 3.63513e-012
-4.95, -4.9, 4.65012e-012
-4.95, -4.85, 5.93368e-012
-4.95, -4.8, 7.55262e-012
-4.95, -4.75, 9.58926e-012
-4.95, -4.7, 1.21447e-011
-4.95, -4.65, 1.53428e-011
-4.95, -4.6, 1.93346e-011
-4.95, -4.55, 2.43041e-011
-4.95, -4.5, 3.04746e-011
-4.95, -4.45, 3.81164e-011
-4.95, -4.4, 4.75553e-011
-4.95, -4.35, 5.91836e-011
-4.95, -4.3, 7.34712e-011
-4.95, -4.25, 9.09804e-011
-4.95, -4.2, 1.12381e-010
-4.95, -4.15, 1.38469e-010
-4.95, -4.1, 1.70186e-010
-4.95, -4.05, 2.08647e-010
-4.95, -4, 2.55161e-010
-4.95, -3.95, 3.11265e-010
-4.95, -3.9, 3.78757e-010
-4.95, -3.85, 4.59732e-010
-4.95, -3.8, 5.56626e-010
-4.95, -3.75, 6.72259e-010
-4.95, -3.7, 8.09886e-010
-4.95, -3.65, 9.73253e-010
-4.95, -3.6, 1.16665e-009
-4.95, -3.55, 1.39499e-009
-4.95, -3.5, 1.66386e-009
-4.95, -3.45, 1.97959e-009
-4.95, -3.4, 2.34935e-009
-4.95, -3.35, 2.78122e-009
-4.95, -3.3, 3.28425e-009
-4.95, -3.25, 3.86858e-009
-4.95, -3.2, 4.5455e-009
-4.95, -3.15, 5.32754e-009
-4.95, -3.1, 6.22852e-009
-4.95, -3.05, 7.2637e-009
-4.95, -3, 8.44977e-009
-4.95, -2.95, 9.80496e-009
-4.95, -2.9, 1.13491e-008
-4.95, -2.85, 1.31036e-008
-4.95, -2.8, 1.50916e-008
-4.95, -2.75, 1.73378e-008
-4.95, -2.7, 1.98686e-008
-4.95, -2.65, 2.27119e-008
-4.95, -2.6, 2.58973e-008
-4.95, -2.55, 2.94557e-008
-4.95, -2.5, 3.34195e-008
-4.95, -2.45, 3.78219e-008
-4.95, -2.4, 4.26974e-008
-4.95, -2.35, 4.80811e-008
-4.95, -2.3, 5.40084e-008
-4.95, -2.25, 6.05148e-008
-4.95, -2.2, 6.76359e-008
-4.95, -2.15, 7.54061e-008
-4.95, -2.1, 8.38592e-008
-4.95, -2.05, 9.30269e-008
-4.95, -2, 1.02939e-007
-4.95, -1.95, 1.13623e-007
-4.95, -1.9, 1.25103e-007
-4.95, -1.85, 1.37399e-007
-4.95, -1.8, 1.50526e-007
-4.95, -1.75, 1.64496e-007
-4.95, -1.7, 1.79314e-007
-4.95, -1.65, 1.94978e-007
-4.95, -1.6, 2.11482e-007
-4.95, -1.55, 2.28809e-007
-4.95, -1.5, 2.46938e-007
-4.95, -1.45, 2.65838e-007
-4.95, -1.4, 2.85471e-007
-4.95, -1.35, 3.05787e-007
-4.95, -1.3, 3.26732e-007
-4.95, -1.25, 3.48239e-007
-4.95, -1.2, 3.70235e-007
-4.95, -1.15, 3.92638e-007
-4.95, -1.1, 4.15357e-007
-4.95, -1.05, 4.38293e-007
-4.95, -1, 4.61342e-007
-4.95, -0.95, 4.84389e-007
-4.95, -0.9, 5.07318e-007
-4.95, -0.85, 5.30006e-007
-4.95, -0.8, 5.52326e-007
-4.95, -0.75, 5.74149e-007
-4.95, -0.7, 5.95344e-007
-4.95, -0.65, 6.15779e-007
-4.95, -0.6, 6.35326e-007
-4.95, -0.55, 6.53857e-007
-4.95, -0.5, 6.71248e-007
-4.95, -0.45, 6.87381e-007
-4.95, -0.4, 7.02144e-007
-4.95, -0.35, 7.15434e-007
-4.95, -0.3, 7.27154e-007
-4.95, -0.25, 7.37222e-007
-4.95, -0.2, 7.45562e-007
-4.95, -0.15, 7.52115e-007
-4.95, -0.1, 7.5683e-007
-4.95, -0.05, 7.59674e-007
-4.95, -9.39526e-015, 7.60624e-007
-4.95, 0.05, 7.59674e-007
-4.95, 0.1, 7.5683e-007
-4.95, 0.15, 7.52115e-007
-4.95, 0.2, 7.45562e-007
-4.95, 0.25, 7.37222e-007
-4.95, 0.3, 7.27154e-007
-4.95, 0.35, 7.15434e-007
-4.95, 0.4, 7.02144e-007
-4.95, 0.45, 6.87381e-007
-4.95, 0.5, 6.71248e-007
-4.95, 0.55, 6.53857e-007
-4.95, 0.6, 6.35326e-007
-4.95, 0.65, 6.15779e-007
-4.95, 0.7, 5.95344e-007
-4.95, 0.75, 5.74149e-007
-4.95, 0.8, 5.52326e-007
-4.95, 0.85, 5.30006e-007
-4.95, 0.9, 5.07318e-007
-4.95, 0.95, 4.84389e-007
-4.95, 1, 4.61342e-007
-4.95, 1.05, 4.38293e-007
-4.95, 1.1, 4.15357e-007
-4.95, 1.15, 3.92638e-007
-4.95, 1.2, 3.70235e-007
-4.95, 1.25, 3.48239e-007
-4.95, 1.3, 3.26732e-007
-4.95, 1.35, 3.05787e-007
-4.95, 1.4, 2.85471e-007
-4.95, 1.45, 2.65838e-007
-4.95, 1.5, 2.46938e-007
-4.95, 1.55, 2.28809e-007
-4.95, 1.6, 2.11482e-007
-4.95, 1.65, 1.94978e-007
-4.95, 1.7, 1.79314e-007
-4.95, 1.75, 1.64496e-007
-4.95, 1.8, 1.50526e-007
-4.95, 1.85, 1.37399e-007
-4.95, 1.9, 1.25103e-007
-4.95, 1.95, 1.13623e-007
-4.95, 2, 1.02939e-007
-4.95, 2.05, 9.30269e-008
-4.95, 2.1, 8.38592e-008
-4.95, 2.15, 7.54061e-008
-4.95, 2.2, 6.76359e-008
-4.95, 2.25, 6.05148e-008
-4.95, 2.3, 5.40084e-008
-4.95, 2.35, 4.80811e-008
-4.95, 2.4, 4.26974e-008
-4.95, 2.45, 3.78219e-008
-4.95, 2.5, 3.34195e-008
-4.95, 2.55, 2.94557e-008
-4.95, 2.6, 2.58973e-008
-4.95, 2.65, 2.27119e-008
-4.95, 2.7, 1.98686e-008
-4.95, 2.75, 1.73378e-008
-4.95, 2.8, 1.50916e-008
-4.95, 2.85, 1.31036e-008
-4.95, 2.9, 1.13491e-008
-4.95, 2.95, 9.80496e-009
-4.95, 3, 8.44977e-009
-4.95, 3.05, 7.2637e-009
-4.95, 3.1, 6.22852e-009
-4.95, 3.15, 5.32754e-009
-4.95, 3.2, 4.5455e-009
-4.95, 3.25, 3.86858e-009
-4.95, 3.3, 3.28425e-009
-4.95, 3.35, 2.78122e-009
-4.95, 3.4, 2.34935e-009
-4.95, 3.45, 1.97959e-009
-4.95, 3.5, 1.66386e-009
-4.95, 3.55, 1.39499e-009
-4.95, 3.6, 1.16665e-009
-4.95, 3.65, 9.73253e-010
-4.95, 3.7, 8.09886e-010
-4.95, 3.75, 6.72259e-010
-4.95, 3.8, 5.56626e-010
-4.95, 3.85, 4.59732e-010
-4.95, 3.9, 3.78757e-010
-4.95, 3.95, 3.11265e-010
-4.95, 4, 2.55161e-010
-4.95, 4.05, 2.08647e-010
-4.95, 4.1, 1.70186e-010
-4.95, 4.15, 1.38469e-010
-4.95, 4.2, 1.12381e-010
-4.95, 4.25, 9.09804e-011
-4.95, 4.3, 7.34712e-011
-4.95, 4.35, 5.91836e-011
-4.95, 4.4, 4.75553e-011
-4.95, 4.45, 3.81164e-011
-4.95, 4.5, 3.04746e-011
-4.95, 4.55, 2.43041e-011
-4.95, 4.6, 1.93346e-011
-4.95, 4.65, 1.53428e-011
-4.95, 4.7, 1.21447e-011
-4.95, 4.75, 9.58926e-012
-4.95, 4.8, 7.55262e-012
-4.95, 4.85, 5.93368e-012
-4.95, 4.9, 4.65012e-012
-4.95, 4.95, 3.63513e-012
-4.95, 5, 2.83458e-012
-4.9, -5, 3.62605e-012
-4.9, -4.95, 4.65012e-012
-4.9, -4.9, 5.94853e-012
-4.9, -4.85, 7.59047e-012
-4.9, -4.8, 9.66145e-012
-4.9, -4.75, 1.22668e-011
-4.9, -4.7, 1.55358e-011
-4.9, -4.65, 1.96268e-011
-4.9, -4.6, 2.47331e-011
-4.9, -4.55, 3.10902e-011
-4.9, -4.5, 3.89837e-011
-4.9, -4.45, 4.87592e-011
-4.9, -4.4, 6.08337e-011
-4.9, -4.35, 7.57088e-011
-4.9, -4.3, 9.39858e-011
-4.9, -4.25, 1.16384e-010
-4.9, -4.2, 1.4376e-010
-4.9, -4.15, 1.77132e-010
-4.9, -4.1, 2.17706e-010
-4.9, -4.05, 2.66905e-010
-4.9, -4, 3.26407e-010
-4.9, -3.95, 3.98176e-010
-4.9, -3.9, 4.84513e-010
-4.9, -3.85, 5.88098e-010
-4.9, -3.8, 7.12047e-010
-4.9, -3.75, 8.59967e-010
-4.9, -3.7, 1.03602e-009
-4.9, -3.65, 1.245e-009
-4.9, -3.6, 1.4924e-009
-4.9, -3.55, 1.7845e-009
-4.9, -3.5, 2.12844e-009
-4.9, -3.45, 2.53233e-009
-4.9, -3.4, 3.00533e-009
-4.9, -3.35, 3.55779e-009
-4.9, -3.3, 4.20128e-009
-4.9, -3.25, 4.94877e-009
-4.9, -3.2, 5.8147e-009
-4.9, -3.15, 6.81509e-009
-4.9, -3.1, 7.96764e-009
-4.9, -3.05, 9.29186e-009
-4.9, -3, 1.08091e-008
-4.9, -2.95, 1.25427e-008
-4.9, -2.9, 1.4518e-008
-4.9, -2.85, 1.67624e-008
-4.9, -2.8, 1.93055e-008
-4.9, -2.75, 2.21788e-008
-4.9, -2.7, 2.54163e-008
-4.9, -2.65, 2.90535e-008
-4.9, -2.6, 3.31283e-008
-4.9, -2.55, 3.76804e-008
-4.9, -2.5, 4.27508e-008
-4.9, -2.45, 4.83825e-008
-4.9, -2.4, 5.46194e-008
-4.9, -2.35, 6.15062e-008
-4.9, -2.3, 6.90885e-008
-4.9, -2.25, 7.74118e-008
-4.9, -2.2, 8.65211e-008
-4.9, -2.15, 9.6461e-008
-4.9, -2.1, 1.07274e-007
-4.9, -2.05, 1.19002e-007
-4.9, -2, 1.31682e-007
-4.9, -1.95, 1.45349e-007
-4.9, -1.9, 1.60034e-007
-4.9, -1.85, 1.75763e-007
-4.9, -1.8, 1.92556e-007
-4.9, -1.75, 2.10427e-007
-4.9, -1.7, 2.29382e-007
-4.9, -1.65, 2.4942e-007
-4.9, -1.6, 2.70532e-007
-4.9, -1.55, 2.92697e-007
-4.9, -1.5, 3.15888e-007
-4.9, -1.45, 3.40066e-007
-4.9, -1.4, 3.65179e-007
-4.9, -1.35, 3.91169e-007
-4.9, -1.3, 4.17961e-007
-4.9, -1.25, 4.45474e-007
-4.9, -1.2, 4.73612e-007
-4.9, -1.15, 5.0227e-007
-4.9, -1.1, 5.31333e-007
-4.9, -1.05, 5.60674e-007
-4.9, -1, 5.90157e-007
-4.9, -0.95, 6.1964e-007
-4.9, -0.9, 6.48971e-007
-4.9, -0.85, 6.77994e-007
-4.9, -0.8, 7.06546e-007
-4.9, -0.75, 7.34462e-007
-4.9, -0.7, 7.61575e-007
-4.9, -0.65, 7.87717e-007
-4.9, -0.6, 8.12722e-007
-4.9, -0.55, 8.36427e-007
-4.9, -0.5, 8.58674e-007
-4.9, -0.45, 8.79311e-007
-4.9, -0.4, 8.98196e-007
-4.9, -0.35, 9.15196e-007
-4.9, -0.3, 9.3019e-007
-4.9, -0.25, 9.43068e-007
-4.9, -0.2, 9.53738e-007
-4.9, -0.15, 9.6212e-007
-4.9, -0.1, 9.68152e-007
-4.9, -0.05, 9.71789e-007
-4.9, -9.39526e-015, 9.73005e-007
-4.9, 0.05, 9.71789e-007
-4.9, 0.1, 9.68152e-007
-4.9, 0.15, 9.6212e-007
-4.9, 0.2, 9.53738e-007
-4.9, 0.25, 9.43068e-007
-4.9, 0.3, 9.3019e-007
-4.9, 0.35, 9.15196e-007
-4.9, 0.4, 8.98196e-007
-4.9, 0.45, 8.79311e-007
-4.9, 0.5, 8.58674e-007
-4.9, 0.55, 8.36427e-007
-4.9, 0.6, 8.12722e-007
-4.9, 0.65, 7.87717e-007
-4.9, 0.7, 7.61575e-007
-4.9, 0.75, 7.34462e-007
-4.9, 0.8, 7.06546e-007
-4.9, 0.85, 6.77994e-007
-4.9, 0.9, 6.48971e-007
-4.9, 0.95, 6.1964e-007
-4.9, 1, 5.90157e-007
-4.9, 1.05, 5.60674e-007
-4.9, 1.1, 5.31333e-007
-4.9, 1.15, 5.0227e-007
-4.9, 1.2, 4.73612e-007
-4.9, 1.25, 4.45474e-007
-4.9, 1.3, 4.17961e-007
-4.9, 1.35, 3.91169e-007
-4.9, 1.4, 3.65179e-007
-4.9, 1.45, 3.40066e-007
-4.9, 1.5, 3.15888e-007
-4.9, 1.55, 2.92697e-007
-4.9, 1.6, 2.70532e-007
-4.9, 1.65, 2.4942e-007
-4.9, 1.7, 2.29382e-007
-4.9, 1.75, 2.10427e-007
-4.9, 1.8, 1.92556e-007
-4.9, 1.85, 1.75763e-007
-4.9, 1.9, 1.60034e-007
-4.9, 1.95, 1.45349e-007
-4.9, 2, 1.31682e-007
-4.9, 2.05, 1.19002e-007
-4.9, 2.1, 1.07274e-007
-4.9, 2.15, 9.6461e-008
-4.9, 2.2, 8.65211e-008
-4.9, 2.25, 7.74118e-008
-4.9, 2.3, 6.90885e-008
-4.9, 2.35, 6.15062e-008
-4.9, 2.4, 5.46194e-008
-4.9, 2.45, 4.83825e-008
-4.9, 2.5, 4.27508e-008
-4.9, 2.55, 3.76804e-008
-4.9, 2.6, 3.31283e-008
-4.9, 2.65, 2.90535e-008
-4.9, 2.7, 2.54163e-008
-4.9, 2.75, 2.21788e-008
-4.9, 2.8, 1.93055e-008
-4.9, 2.85, 1.67624e-008
-4.9, 2.9, 1.4518e-008
-4.9, 2.95, 1.25427e-008
-4.9, 3, 1.08091e-008
-4.9, 3.05, 9.29186e-009
-4.9, 3.1, 7.96764e-009
-4.9, 3.15, 6.81509e-009
-4.9, 3.2, 5.8147e-009
-4.9, 3.25, 4.94877e-009
-4.9, 3.3, 4.20128e-009
-4.9, 3.35, 3.55779e-009
-4.9, 3.4, 3.00533e-009
-4.9, 3.45, 2.53233e-009
-4.9, 3.5, 2.12844e-009
-4.9, 3.55, 1.7845e-009
-4.9, 3.6, 1.4924e-009
-4.9, 3.65, 1.245e-009
-4.9, 3.7, 1.03602e-009
-4.9, 3.75, 8.59967e-010
-4.9, 3.8, 7.12047e-010
-4.9, 3.85, 5.88098e-010
-4.9, 3.9, 4.84513e-010
-4.9, 3.95, 3.98176e-010
-4.9, 4, 3.26407e-010
-4.9, 4.05, 2.66905e-010
-4.9, 4.1, 2.17706e-010
-4.9, 4.15, 1.77132e-010
-4.9, 4.2, 1.4376e-010
-4.9, 4.25, 1.16384e-010
-4.9, 4.3, 9.39858e-011
-4.9, 4.35, 7.57088e-011
-4.9, 4.4, 6.08337e-011
-4.9, 4.45, 4.87592e-011
-4.9, 4.5, 3.89837e-011
-4.9, 4.55, 3.10902e-011
-4.9, 4.6, 2.47331e-011
-4.9, 4.65, 1.96268e-011
-4.9, 4.7, 1.55358e-011
-4.9, 4.75, 1.22668e-011
-4.9, 4.8, 9.66145e-012
-4.9, 4.85, 7.59047e-012
-4.9, 4.9, 5.94853e-012
-4.9, 4.95, 4.65012e-012
-4.9, 5, 3.62605e-012
-4.85, -5, 4.62693e-012
-4.85, -4.95, 5.93368e-012
-4.85, -4.9, 7.59047e-012
-4.85, -4.85, 9.68564e-012
-4.85, -4.8, 1.23283e-011
-4.85, -4.75, 1.56527e-011
-4.85, -4.7, 1.9824e-011
-4.85, -4.65, 2.50442e-011
-4.85, -4.6, 3.15601e-011
-4.85, -4.55, 3.96719e-011
-4.85, -4.5, 4.97442e-011
-4.85, -4.45, 6.2218e-011
-4.85, -4.4, 7.76254e-011
-4.85, -4.35, 9.66063e-011
-4.85, -4.3, 1.19928e-010
-4.85, -4.25, 1.48509e-010
-4.85, -4.2, 1.83441e-010
-4.85, -4.15, 2.26025e-010
-4.85, -4.1, 2.77798e-010
-4.85, -4.05, 3.40578e-010
-4.85, -4, 4.16503e-010
-4.85, -3.95, 5.08083e-010
-4.85, -3.9, 6.18251e-010
-4.85, -3.85, 7.50428e-010
-4.85, -3.8, 9.0859e-010
-4.85, -3.75, 1.09734e-009
-4.85, -3.7, 1.32199e-009
-4.85, -3.65, 1.58866e-009
-4.85, -3.6, 1.90435e-009
-4.85, -3.55, 2.27707e-009
-4.85, -3.5, 2.71594e-009
-4.85, -3.45, 3.23131e-009
-4.85, -3.4, 3.83488e-009
-4.85, -3.35, 4.53983e-009
-4.85, -3.3, 5.36094e-009
-4.85, -3.25, 6.31475e-009
-4.85, -3.2, 7.4197e-009
-4.85, -3.15, 8.69622e-009
-4.85, -3.1, 1.01669e-008
-4.85, -3.05, 1.18566e-008
-4.85, -3, 1.37927e-008
-4.85, -2.95, 1.60048e-008
-4.85, -2.9, 1.85253e-008
-4.85, -2.85, 2.13893e-008
-4.85, -2.8, 2.46343e-008
-4.85, -2.75, 2.83008e-008
-4.85, -2.7, 3.24318e-008
-4.85, -2.65, 3.7073e-008
-4.85, -2.6, 4.22726e-008
-4.85, -2.55, 4.80811e-008
-4.85, -2.5, 5.45511e-008
-4.85, -2.45, 6.17373e-008
-4.85, -2.4, 6.96957e-008
-4.85, -2.35, 7.84835e-008
-4.85, -2.3, 8.81587e-008
-4.85, -2.25, 9.87794e-008
-4.85, -2.2, 1.10403e-007
-4.85, -2.15, 1.23087e-007
-4.85, -2.1, 1.36885e-007
-4.85, -2.05, 1.51849e-007
-4.85, -2, 1.68029e-007
-4.85, -1.95, 1.85469e-007
-4.85, -1.9, 2.04208e-007
-4.85, -1.85, 2.24279e-007
-4.85, -1.8, 2.45707e-007
-4.85, -1.75, 2.6851e-007
-4.85, -1.7, 2.92697e-007
-4.85, -1.65, 3.18266e-007
-4.85, -1.6, 3.45205e-007
-4.85, -1.55, 3.73489e-007
-4.85, -1.5, 4.03081e-007
-4.85, -1.45, 4.33932e-007
-4.85, -1.4, 4.65978e-007
-4.85, -1.35, 4.99141e-007
-4.85, -1.3, 5.33329e-007
-4.85, -1.25, 5.68436e-007
-4.85, -1.2, 6.04341e-007
-4.85, -1.15, 6.4091e-007
-4.85, -1.1, 6.77994e-007
-4.85, -1.05, 7.15434e-007
-4.85, -1, 7.53055e-007
-4.85, -0.95, 7.90676e-007
-4.85, -0.9, 8.28104e-007
-4.85, -0.85, 8.65138e-007
-4.85, -0.8, 9.01571e-007
-4.85, -0.75, 9.37193e-007
-4.85, -0.7, 9.71789e-007
-4.85, -0.65, 1.00515e-006
-4.85, -0.6, 1.03705e-006
-4.85, -0.55, 1.0673e-006
-4.85, -0.5, 1.09569e-006
-4.85, -0.45, 1.12202e-006
-4.85, -0.4, 1.14612e-006
-4.85, -0.35, 1.16781e-006
-4.85, -0.3, 1.18695e-006
-4.85, -0.25, 1.20338e-006
-4.85, -0.2, 1.21699e-006
-4.85, -0.15, 1.22769e-006
-4.85, -0.1, 1.23539e-006
-4.85, -0.05, 1.24003e-006
-4.85, -9.39526e-015, 1.24158e-006
-4.85, 0.05, 1.24003e-006
-4.85, 0.1, 1.23539e-006
-4.85, 0.15, 1.22769e-006
-4.85, 0.2, 1.21699e-006
-4.85, 0.25, 1.20338e-006
-4.85, 0.3, 1.18695e-006
-4.85, 0.35, 1.16781e-006
-4.85, 0.4, 1.14612e-006
-4.85, 0.45, 1.12202e-006
-4.85, 0.5, 1.09569e-006
-4.85, 0.55, 1.0673e-006
-4.85, 0.6, 1.03705e-006
-4.85, 0.65, 1.00515e-006
-4.85, 0.7, 9.71789e-007
-4.85, 0.75, 9.37193e-007
-4.85, 0.8, 9.01571e-007
-4.85, 0.85, 8.65138e-007
-4.85, 0.9, 8.28104e-007
-4.85, 0.95, 7.90676e-007
-4.85, 1, 7.53055e-007
-4.85, 1.05, 7.15434e-007
-4.85, 1.1, 6.77994e-007
-4.85, 1.15, 6.4091e-007
-4.85, 1.2, 6.04341e-007
-4.85, 1.25, 5.68436e-007
-4.85, 1.3, 5.33329e-007
-4.85, 1.35, 4.99141e-007
-4.85, 1.4, 4.65978e-007
-4.85, 1.45, 4.33932e-007
-4.85, 1.5, 4.03081e-007
-4.85, 1.55, 3.73489e-007
-4.85, 1.6, 3.45205e-007
-4.85, 1.65, 3.18266e-007
-4.85, 1.7, 2.92697e-007
-4.85, 1.75, 2.6851e-007
-4.85, 1.8, 2.45707e-007
-4.85, 1.85, 2.24279e-007
-4.85, 1.9, 2.04208e-007
-4.85, 1.95, 1.85469e-007
-4.85, 2, 1.68029e-007
-4.85, 2.05, 1.51849e-007
-4.85, 2.1, 1.36885e-007
-4.85, 2.15, 1.23087e-007
-4.85, 2.2, 1.10403e-007
-4.85, 2.25, 9.87794e-008
-4.85, 2.3, 8.81587e-008
-4.85, 2.35, 7.84835e-008
-4.85, 2.4, 6.96957e-008
-4.85, 2.45, 6.17373e-008
-4.85, 2.5, 5.45511e-008
-4.85, 2.55, 4.80811e-008
-4.85, 2.6, 4.22726e-008
-4.85, 2.65, 3.7073e-008
-4.85, 2.7, 3.24318e-008
-4.85, 2.75, 2.83008e-008
-4.85, 2.8, 2.46343e-008
-4.85, 2.85, 2.13893e-008
